country_name, 1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Jordan,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.054*,0.068*,0.082*,0.096*,0.110,0.126*,0.142*,0.158*,0.174*,0.190,0.200*,0.210*,0.220*,0.230*,0.240,0.354*,0.468*,0.582*,0.696*,0.810,0.820*,0.830*,0.840*,0.850*,0.860,0.872*,0.884*,0.896*,0.908*,0.920,0.926*,0.932*,0.938*,0.944*,0.950,0.978*,1.006*,1.034*,1.062*,1.090,1.116*,1.142*,1.168*,1.194*,1.220,1.258*,1.296*,1.334*,1.372*,1.410,1.496*,1.582*,1.668*,1.754*,1.840,1.980*,2.120*,2.260*,2.400*,2.540,2.662*,2.784*,2.906*,3.028*,3.150,3.248*,3.346*,3.444*,3.542*,3.640,3.752*,3.864*,3.976*,4.088*,4.200,4.334*,4.468*,4.602*,4.736*,4.870,5.104*,5.338*,5.572*,5.806*,6.040,6.236*,6.432*,6.628*,6.824*,7.020,7.194*,7.368*,7.542*,7.716*,7.890,8.056*,8.222*,8.388*,8.554*,8.720,8.860*,9.000*,9.140*,9.280*,9.420,9.520*,9.620*,9.720*,9.820*,9.920,10.036*,10.152*,10.268*,10.384*,10.500,10.562*,10.624*,10.686*,10.748*,10.810,
Syria,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.054*,0.068*,0.082*,0.096*,0.110,0.120*,0.130*,0.140*,0.150*,0.160,0.170*,0.180*,0.190*,0.200*,0.210,0.242*,0.274*,0.306*,0.338*,0.370,0.382*,0.394*,0.406*,0.418*,0.430,0.444*,0.458*,0.472*,0.486*,0.500,0.520*,0.540*,0.560*,0.580*,0.600,0.618*,0.636*,0.654*,0.672*,0.690,0.712*,0.734*,0.756*,0.778*,0.800,0.824*,0.848*,0.872*,0.896*,0.920,0.946*,0.972*,0.998*,1.024*,1.050,1.102*,1.154*,1.206*,1.258*,1.310,1.374*,1.438*,1.502*,1.566*,1.630,1.744*,1.858*,1.972*,2.086*,2.200,2.338*,2.476*,2.614*,2.752*,2.890,3.022*,3.154*,3.286*,3.418*,3.550,3.692*,3.834*,3.976*,4.118*,4.260,4.344*,4.428*,4.512*,4.596*,4.680,4.698*,4.716*,4.734*,4.752*,4.770,4.774*,4.778*,4.782*,4.786*,4.790,5.056*,5.322*,5.588*,5.854*,6.120,6.310*,6.500*,6.690*,6.880*,7.070,7.144*,7.218*,7.292*,7.366*,7.440,7.536*,7.632*,7.728*,7.824*,7.920,
Albania,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.030*,0.030*,0.030*,0.030*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.052*,0.054*,0.056*,0.058*,0.060,0.064*,0.068*,0.072*,0.076*,0.080,0.084*,0.088*,0.092*,0.096*,0.100,0.110*,0.120*,0.130*,0.140*,0.150,0.168*,0.186*,0.204*,0.222*,0.240,0.264*,0.288*,0.312*,0.336*,0.360,0.390*,0.420*,0.450*,0.480*,0.510,0.542*,0.574*,0.606*,0.638*,0.670,0.704*,0.738*,0.772*,0.806*,0.840,0.888*,0.936*,0.984*,1.032*,1.080,1.224*,1.368*,1.512*,1.656*,1.800,1.990*,2.180*,2.370*,2.560*,2.750,2.786*,2.822*,2.858*,2.894*,2.930,2.990*,3.050*,3.110*,3.170*,3.230,3.310*,3.390*,3.470*,3.550*,3.630,3.830*,4.030*,4.230*,4.430*,4.630,4.858*,5.086*,5.314*,5.542*,5.770,6.006*,6.242*,6.478*,6.714*,6.950,7.146*,7.342*,7.538*,7.734*,7.930,8.066*,8.202*,8.338*,8.474*,8.610,8.596*,8.582*,8.568*,8.554*,8.540,8.818*,9.096*,9.374*,9.652*,9.930,9.992*,10.054*,10.116*,10.178*,10.240,10.280*,10.320*,10.360*,10.400*,10.440,10.350*,10.260*,10.170*,10.080*,9.990,10.056*,10.122*,10.188*,10.254*,10.320,
Uruguay,0.340,0.354*,0.368*,0.382*,0.396*,0.410,0.430*,0.450*,0.470*,0.490*,0.510,0.532*,0.554*,0.576*,0.598*,0.620,0.646*,0.672*,0.698*,0.724*,0.750,0.770*,0.790*,0.810*,0.830*,0.850,0.868*,0.886*,0.904*,0.922*,0.940,0.958*,0.976*,0.994*,1.012*,1.030,1.112*,1.194*,1.276*,1.358*,1.440,1.522*,1.604*,1.686*,1.768*,1.850,1.912*,1.974*,2.036*,2.098*,2.160,2.296*,2.432*,2.568*,2.704*,2.840,2.894*,2.948*,3.002*,3.056*,3.110,3.164*,3.218*,3.272*,3.326*,3.380,3.448*,3.516*,3.584*,3.652*,3.720,3.788*,3.856*,3.924*,3.992*,4.060,4.142*,4.224*,4.306*,4.388*,4.470,4.530*,4.590*,4.650*,4.710*,4.770,4.828*,4.886*,4.944*,5.002*,5.060,5.134*,5.208*,5.282*,5.356*,5.430,5.532*,5.634*,5.736*,5.838*,5.940,6.042*,6.144*,6.246*,6.348*,6.450,6.548*,6.646*,6.744*,6.842*,6.940,7.032*,7.124*,7.216*,7.308*,7.400,7.462*,7.524*,7.586*,7.648*,7.710,7.784*,7.858*,7.932*,8.006*,8.080,8.136*,8.192*,8.248*,8.304*,8.360,8.388*,8.416*,8.444*,8.472*,8.500,8.522*,8.544*,8.566*,8.588*,8.610,8.618*,8.626*,8.634*,8.642*,8.650,8.672*,8.694*,8.716*,8.738*,8.760,
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.770,9.816*,9.862*,9.908*,9.954*,10.000,
Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.620,4.744*,4.868*,4.992*,5.116*,5.240,
Bolivia,0.060,0.064*,0.068*,0.072*,0.076*,0.080,0.084*,0.088*,0.092*,0.096*,0.100,0.104*,0.108*,0.112*,0.116*,0.120,0.126*,0.132*,0.138*,0.144*,0.150,0.158*,0.166*,0.174*,0.182*,0.190,0.200*,0.210*,0.220*,0.230*,0.240,0.250*,0.260*,0.270*,0.280*,0.290,0.306*,0.322*,0.338*,0.354*,0.370,0.390*,0.410*,0.430*,0.450*,0.470,0.512*,0.554*,0.596*,0.638*,0.680,0.716*,0.752*,0.788*,0.824*,0.860,0.890*,0.920*,0.950*,0.980*,1.010,1.150*,1.290*,1.430*,1.570*,1.710,1.750*,1.790*,1.830*,1.870*,1.910,1.950*,1.990*,2.030*,2.070*,2.110,2.176*,2.242*,2.308*,2.374*,2.440,2.512*,2.584*,2.656*,2.728*,2.800,2.870*,2.940*,3.010*,3.080*,3.150,3.260*,3.370*,3.480*,3.590*,3.700,3.788*,3.876*,3.964*,4.052*,4.140,4.272*,4.404*,4.536*,4.668*,4.800,4.992*,5.184*,5.376*,5.568*,5.760,5.948*,6.136*,6.324*,6.512*,6.700,6.886*,7.072*,7.258*,7.444*,7.630,7.722*,7.814*,7.906*,7.998*,8.090,8.218*,8.346*,8.474*,8.602*,8.730,8.738*,8.746*,8.754*,8.762*,8.770,8.730*,8.690*,8.650*,8.610*,8.570,8.580*,8.590*,8.600*,8.610*,8.620,8.708*,8.796*,8.884*,8.972*,9.060,
Cameroon,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.034*,0.038*,0.042*,0.046*,0.050,0.052*,0.054*,0.056*,0.058*,0.060,0.062*,0.064*,0.066*,0.068*,0.070,0.072*,0.074*,0.076*,0.078*,0.080,0.086*,0.092*,0.098*,0.104*,0.110,0.120*,0.130*,0.140*,0.150*,0.160,0.168*,0.176*,0.184*,0.192*,0.200,0.218*,0.236*,0.254*,0.272*,0.290,0.306*,0.322*,0.338*,0.354*,0.370,0.388*,0.406*,0.424*,0.442*,0.460,0.512*,0.564*,0.616*,0.668*,0.720,0.760*,0.800*,0.840*,0.880*,0.920,0.960*,1.000*,1.040*,1.080*,1.120,1.198*,1.276*,1.354*,1.432*,1.510,1.592*,1.674*,1.756*,1.838*,1.920,2.052*,2.184*,2.316*,2.448*,2.580,2.714*,2.848*,2.982*,3.116*,3.250,3.388*,3.526*,3.664*,3.802*,3.940,4.082*,4.224*,4.366*,4.508*,4.650,4.780*,4.910*,5.040*,5.170*,5.300,5.392*,5.484*,5.576*,5.668*,5.760,5.820*,5.880*,5.940*,6.000*,6.060,6.130*,6.200*,6.270*,6.340*,6.410,6.538*,6.666*,6.794*,6.922*,7.050,7.114*,7.178*,7.242*,7.306*,7.370,
Congo (Brazzaville),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.470,6.524*,6.578*,6.632*,6.686*,6.740,
Serbia,0.090,0.092*,0.094*,0.096*,0.098*,0.100,0.108*,0.116*,0.124*,0.132*,0.140,0.152*,0.164*,0.176*,0.188*,0.200,0.218*,0.236*,0.254*,0.272*,0.290,0.314*,0.338*,0.362*,0.386*,0.410,0.478*,0.546*,0.614*,0.682*,0.750,0.812*,0.874*,0.936*,0.998*,1.060,1.124*,1.188*,1.252*,1.316*,1.380,1.504*,1.628*,1.752*,1.876*,2.000,2.068*,2.136*,2.204*,2.272*,2.340,2.430*,2.520*,2.610*,2.700*,2.790,2.876*,2.962*,3.048*,3.134*,3.220,3.318*,3.416*,3.514*,3.612*,3.710,3.810*,3.910*,4.010*,4.110*,4.210,4.262*,4.314*,4.366*,4.418*,4.470,4.494*,4.518*,4.542*,4.566*,4.590,4.670*,4.750*,4.830*,4.910*,4.990,5.020*,5.050*,5.080*,5.110*,5.140,5.202*,5.264*,5.326*,5.388*,5.450,5.578*,5.706*,5.834*,5.962*,6.090,6.234*,6.378*,6.522*,6.666*,6.810,6.932*,7.054*,7.176*,7.298*,7.420,7.520*,7.620*,7.720*,7.820*,7.920,7.966*,8.012*,8.058*,8.104*,8.150,8.296*,8.442*,8.588*,8.734*,8.880,9.008*,9.136*,9.264*,9.392*,9.520,9.736*,9.952*,10.168*,10.384*,10.600,10.784*,10.968*,11.152*,11.336*,11.520,11.514*,11.508*,11.502*,11.496*,11.490,11.536*,11.582*,11.628*,11.674*,11.720,
Benin,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.056*,0.072*,0.088*,0.104*,0.120,0.136*,0.152*,0.168*,0.184*,0.200,0.214*,0.228*,0.242*,0.256*,0.270,0.298*,0.326*,0.354*,0.382*,0.410,0.424*,0.438*,0.452*,0.466*,0.480,0.488*,0.496*,0.504*,0.512*,0.520,0.538*,0.556*,0.574*,0.592*,0.610,0.628*,0.646*,0.664*,0.682*,0.700,0.718*,0.736*,0.754*,0.772*,0.790,0.806*,0.822*,0.838*,0.854*,0.870,0.888*,0.906*,0.924*,0.942*,0.960,1.020*,1.080*,1.140*,1.200*,1.260,1.362*,1.464*,1.566*,1.668*,1.770,1.864*,1.958*,2.052*,2.146*,2.240,2.338*,2.436*,2.534*,2.632*,2.730,2.846*,2.962*,3.078*,3.194*,3.310,3.418*,3.526*,3.634*,3.742*,3.850,3.994*,4.138*,4.282*,4.426*,4.570,4.740*,4.910*,5.080*,5.250*,5.420,5.590*,5.760*,5.930*,6.100*,6.270,
Togo,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.054*,0.058*,0.062*,0.066*,0.070,0.076*,0.082*,0.088*,0.094*,0.100,0.102*,0.104*,0.106*,0.108*,0.110,0.112*,0.114*,0.116*,0.118*,0.120,0.146*,0.172*,0.198*,0.224*,0.250,0.254*,0.258*,0.262*,0.266*,0.270,0.274*,0.278*,0.282*,0.286*,0.290,0.296*,0.302*,0.308*,0.314*,0.320,0.328*,0.336*,0.344*,0.352*,0.360,0.374*,0.388*,0.402*,0.416*,0.430,0.450*,0.470*,0.490*,0.510*,0.530,0.554*,0.578*,0.602*,0.626*,0.650,0.704*,0.758*,0.812*,0.866*,0.920,1.122*,1.324*,1.526*,1.728*,1.930,2.134*,2.338*,2.542*,2.746*,2.950,3.090*,3.230*,3.370*,3.510*,3.650,3.780*,3.910*,4.040*,4.170*,4.300,4.364*,4.428*,4.492*,4.556*,4.620,4.706*,4.792*,4.878*,4.964*,5.050,5.128*,5.206*,5.284*,5.362*,5.440,5.570*,5.700*,5.830*,5.960*,6.090,6.242*,6.394*,6.546*,6.698*,6.850,7.016*,7.182*,7.348*,7.514*,7.680,
Laos,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.470,5.586*,5.702*,5.818*,5.934*,6.050,
Afghanistan,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.040*,0.040*,0.040*,0.040*,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.080*,0.110*,0.140*,0.170*,0.200,0.204*,0.208*,0.212*,0.216*,0.220,0.232*,0.244*,0.256*,0.268*,0.280,0.288*,0.296*,0.304*,0.312*,0.320,0.334*,0.348*,0.362*,0.376*,0.390,0.400*,0.410*,0.420*,0.430*,0.440,0.496*,0.552*,0.608*,0.664*,0.720,0.770*,0.820*,0.870*,0.920*,0.970,1.034*,1.098*,1.162*,1.226*,1.290,1.378*,1.466*,1.554*,1.642*,1.730,1.796*,1.862*,1.928*,1.994*,2.060,2.128*,2.196*,2.264*,2.332*,2.400,2.526*,2.652*,2.778*,2.904*,3.030,3.088*,3.146*,3.204*,3.262*,3.320,3.442*,3.564*,3.686*,3.808*,3.930,4.106*,4.282*,4.458*,4.634*,4.810,4.986*,5.162*,5.338*,5.514*,5.690,
Ukraine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.810,10.812*,10.814*,10.816*,10.818*,10.820,
Slovakia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.030,13.052*,13.074*,13.096*,13.118*,13.140,
Pakistan,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.042*,0.064*,0.086*,0.108*,0.130,0.154*,0.178*,0.202*,0.226*,0.250,0.268*,0.286*,0.304*,0.322*,0.340,0.380*,0.420*,0.460*,0.500*,0.540,0.554*,0.568*,0.582*,0.596*,0.610,0.624*,0.638*,0.652*,0.666*,0.680,0.692*,0.704*,0.716*,0.728*,0.740,0.754*,0.768*,0.782*,0.796*,0.810,0.826*,0.842*,0.858*,0.874*,0.890,0.912*,0.934*,0.956*,0.978*,1.000,1.004*,1.008*,1.012*,1.016*,1.020,1.052*,1.084*,1.116*,1.148*,1.180,1.228*,1.276*,1.324*,1.372*,1.420,1.462*,1.504*,1.546*,1.588*,1.630,1.694*,1.758*,1.822*,1.886*,1.950,2.008*,2.066*,2.124*,2.182*,2.240,2.316*,2.392*,2.468*,2.544*,2.620,2.706*,2.792*,2.878*,2.964*,3.050,3.144*,3.238*,3.332*,3.426*,3.520,3.624*,3.728*,3.832*,3.936*,4.040,4.242*,4.444*,4.646*,4.848*,5.050,5.084*,5.118*,5.152*,5.186*,5.220,5.354*,5.488*,5.622*,5.756*,5.890,5.994*,6.098*,6.202*,6.306*,6.410,
Bulgaria,0.940,0.946*,0.952*,0.958*,0.964*,0.970,0.978*,0.986*,0.994*,1.002*,1.010,1.020*,1.030*,1.040*,1.050*,1.060,1.074*,1.088*,1.102*,1.116*,1.130,1.168*,1.206*,1.244*,1.282*,1.320,1.366*,1.412*,1.458*,1.504*,1.550,1.578*,1.606*,1.634*,1.662*,1.690,1.762*,1.834*,1.906*,1.978*,2.050,2.244*,2.438*,2.632*,2.826*,3.020,3.086*,3.152*,3.218*,3.284*,3.350,3.382*,3.414*,3.446*,3.478*,3.510,3.512*,3.514*,3.516*,3.518*,3.520,3.524*,3.528*,3.532*,3.536*,3.540,3.588*,3.636*,3.684*,3.732*,3.780,3.802*,3.824*,3.846*,3.868*,3.890,3.906*,3.922*,3.938*,3.954*,3.970,4.140*,4.310*,4.480*,4.650*,4.820,4.904*,4.988*,5.072*,5.156*,5.240,5.134*,5.028*,4.922*,4.816*,4.710,5.076*,5.442*,5.808*,6.174*,6.540,6.714*,6.888*,7.062*,7.236*,7.410,7.558*,7.706*,7.854*,8.002*,8.150,8.272*,8.394*,8.516*,8.638*,8.760,8.744*,8.728*,8.712*,8.696*,8.680,8.806*,8.932*,9.058*,9.184*,9.310,9.378*,9.446*,9.514*,9.582*,9.650,9.842*,10.034*,10.226*,10.418*,10.610,10.702*,10.794*,10.886*,10.978*,11.070,10.998*,10.926*,10.854*,10.782*,10.710,10.718*,10.726*,10.734*,10.742*,10.750,
Austria,2.270,2.296*,2.322*,2.348*,2.374*,2.400,2.432*,2.464*,2.496*,2.528*,2.560,2.596*,2.632*,2.668*,2.704*,2.740,2.800*,2.860*,2.920*,2.980*,3.040,3.104*,3.168*,3.232*,3.296*,3.360,3.428*,3.496*,3.564*,3.632*,3.700,3.766*,3.832*,3.898*,3.964*,4.030,4.100*,4.170*,4.240*,4.310*,4.380,4.446*,4.512*,4.578*,4.644*,4.710,4.774*,4.838*,4.902*,4.966*,5.030,5.118*,5.206*,5.294*,5.382*,5.470,5.548*,5.626*,5.704*,5.782*,5.860,5.938*,6.016*,6.094*,6.172*,6.250,6.232*,6.214*,6.196*,6.178*,6.160,6.120*,6.080*,6.040*,6.000*,5.960,5.946*,5.932*,5.918*,5.904*,5.890,5.840*,5.790*,5.740*,5.690*,5.640,5.646*,5.652*,5.658*,5.664*,5.670,5.844*,6.018*,6.192*,6.366*,6.540,6.684*,6.828*,6.972*,7.116*,7.260,7.296*,7.332*,7.368*,7.404*,7.440,7.472*,7.504*,7.536*,7.568*,7.600,7.648*,7.696*,7.744*,7.792*,7.840,7.924*,8.008*,8.092*,8.176*,8.260,8.394*,8.528*,8.662*,8.796*,8.930,9.030*,9.130*,9.230*,9.330*,9.430,9.522*,9.614*,9.706*,9.798*,9.890,9.938*,9.986*,10.034*,10.082*,10.130,10.158*,10.186*,10.214*,10.242*,10.270,10.294*,10.318*,10.342*,10.366*,10.390,
